id,question,age,native,time_start,time_taken,sel_words,rating,time,correct_answer,text,num_correct,time_seconds,file_name,N_word,V_word,N_lemma,V_lemma,C,punct,let,N,syl,sent,word_long,word_long_pr,lemma_long,lemma_long_pr,comma_pr,ASL,ASS,ASW,ACW,L,S,TTR_word,TTR_lemma,YulesK_word,YulesK_lemma,YulesI_word,YulesI_lemma,hapax1_pr,hapax2_pr,FRE_GL,SMOG,ARI,DCI,CLI,Func_word_pr,Verb_pr,Noun_pr,Adj_pr,Prop_pr,Autosem_pr,Nouns_pr,NVR,Cconj_pr,Sconj_pr,Adjs_pr,Prtf_pr,Prts_pr,Npro_pr,Pred_pr,Grnd_pr,Infn_pr,Numr_pr,Prcl_pr,Prep_pr,Comp_pr,Pos_ngrams_1_pr,Pos_ngrams_2_pr,Pos_ngrams_3_pr,Pos_ngrams_4_pr,Pos_ngrams_5_pr,Pos_ngrams_6_pr,Pos_ngrams_7_pr,Pos_ngrams_8_pr,Pos_ngrams_9_pr,Pos_ngrams_10_pr,Pos_ngrams_11_pr,Pos_ngrams_12_pr,Dyn_Stat,Zipf_0_pr,Zipf_1_pr,Zipf_2_pr,Zipf_3_pr,Zipf_4_pr,Zipf_5_pr,Zipf_6_pr,Zipf_7_pr,Zipf_8_pr,Word_form,Gen_pr,Ablt_pr,datv,nomn,loct,Adjif_pr,Neut_pr,Inan_pr,P1_pr,P3_pr,Pres_pr,Futr_pr,Past_pr,Impf_pr,Perf_pr,Pssv_prtf_pr,Pssv_prts_pr,Sja_verb_pr,Yavl_pr,Textdeixis_pr,Sokr_pr,Abbr_pr,FZ_pr,Term_pr,Abstr_pr,Deont_pr,Prep_mw_pr,Conj_mw_pr,LVC_pr,Acl_pr,Aclrelcl_pr,Advcl_pr,Advmod_pr,Amod_pr,Appos_pr,Auxpass_pr,Cc_pr,Ccomp_pr,Compound_pr,Conj_pr,Cop_pr,Csubj_pr,Csubjpass_pr,Discourse_pr,Mark_pr,Nsubj_pr,Nsubjpass_pr,Nummod_pr,Orphan_pr,Parataxis_pr,Xcomp_pr,Cohes_1,Cohes_2
511,8590,4,1,2023-10-27 10:54:36,2023-10-27 11:11:21,добавка_рассмотрение,6,0 days 00:16:45,липаза_добавка,"Санитарно-эпидемиологические правила и нормативы СанПиН 2.3.2.1293-03 ""Гигиенические требования по применению пищевых добавок"" (далее - СанПиН 2.3.2.1293-03), утвержденные Постановлением Главного государственного санитарного врача Российской Федерации от 18 апреля 2003 г. N 59, не предусматривают использование при производстве пищевых продуктов (приложение 1) пищевых добавок аминокислоты L-лейцин (E641) и лизин гидрохлорид (E642), а также ферменты липазы (E1104).",1,1005.0,8590,78,57,78,56,466,20,349,37,151,2,17,0.21794871794871795,15,0.19230769230769232,0.007692307692307693,39.0,75.5,1.935897435897436,5.3076923076923075,530.7692307692307,2.5641025641025643,0.7307692307692307,0.717948717948718,118.34319526627213,121.63050624589083,34.935483870967744,32.666666666666664,0.5512820512820513,0.10256410256410256,20.171538461538464,25.826171166408717,17.298987179487185,22.677769230769233,7.964871794871794,0.10256410256410256,0.02564102564102564,0.34615384615384615,0.1282051282051282,0.0,0.6410256410256411,0.47435897435897434,13.5,0.038461538461538464,0.0,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.038461538461538464,0.0,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0641025641025641,0.01282051282051282,0.038461538461538464,0.0,0.0,0.01282051282051282,0.0,0.0,0.2,0.0,0.01282051282051282,0.0,0.038461538461538464,0.10256410256410256,0.14102564102564102,0.1282051282051282,0.05128205128205128,0.038461538461538464,0.08974358974358974,0.20512820512820512,0.01282051282051282,0.01282051282051282,0.14102564102564102,0.01282051282051282,0.10256410256410256,0.0,0.2948717948717949,0.0,0.01282051282051282,0.01282051282051282,0.0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.02564102564102564,0.0,0.6666666666666666,0.08974358974358974,0.0,0.0,0.01282051282051282,0.0,0.5,0.0,0.0,1.0,4.5,1.0,0.0,1.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1,1
512,5931,4,1,2023-10-27 12:05:22,2023-10-27 12:06:34,декабрь_инстанция,2,0 days 00:01:12,вымогательство_декабрь,"Как указал Конституционный Суд Российской Федерации, необходимо отграничивать уголовно наказуемые деяния от собственно экономической деятельности и одновременно не допустить ухода виновных лиц от уголовной ответственности под прикрытием гражданско-правовой сделки (Постановление от 11 декабря 2014 года N 32-П; Определение от 28 декабря 2021 года N 2726-О), что должны учитывать суды и по делам о вымогательстве.",1,72.0,5931,62,54,62,54,411,7,332,18,140,2,17,0.27419354838709675,17,0.27419354838709675,0.0064516129032258064,31.0,70.0,2.2580645161290325,5.790322580645161,579.0322580645161,3.225806451612903,0.8709677419354839,0.8709677419354839,57.23204994797084,57.23204994797084,97.2,97.2,0.7741935483870968,0.08064516129032258,18.877741935483872,25.826171166408717,19.15324193548387,23.598483870967744,10.38774193548387,0.1935483870967742,0.06451612903225806,0.3387096774193548,0.1774193548387097,0.0,0.6935483870967742,0.5161290322580645,5.25,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.04838709677419355,0.0,0.03225806451612903,0.12903225806451613,0.0,0.0,0.0,0.0,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.12903225806451613,0.25806451612903225,0.12903225806451613,0.16129032258064516,0.016129032258064516,0.12903225806451613,0.24193548387096775,0.016129032258064516,0.03225806451612903,0.11290322580645161,0.016129032258064516,0.0967741935483871,0.0,0.2903225806451613,0.0,0.0,0.016129032258064516,0.0,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.0967741935483871,0.0,0.6290322580645161,0.11290322580645161,0.04838709677419355,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,1.0,3.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,1.0,1.5,0.0,2.0,0.0,1.0,0.5,2,1
513,6424,4,1,2023-10-27 12:05:22,2023-10-27 12:07:15,озирис_собственность,2,0 days 00:01:53,общество_озирис,"При рассмотрении спора судами установлено, что общество с ограниченной ответственностью ""Центр реабилитации ""Озирис"" (в последующем переименованное в общество ""АБЗАК"") по результатам проведенного Министерством аукциона по продаже права на заключение договора аренды лесных участков для осуществления рекреационной деятельности, находящегося в государственной собственности, было признано победителем, что подтверждается протоколом от 18.01.2008 N 28.",1,113.0,6424,63,51,63,51,450,12,376,10,153,1,22,0.3492063492063492,17,0.2698412698412698,0.012698412698412698,63.0,153.0,2.4285714285714284,6.349206349206349,634.9206349206349,1.5873015873015872,0.8095238095238095,0.8095238095238095,110.85915847820604,110.85915847820604,46.44642857142857,46.44642857142857,0.7142857142857143,0.047619047619047616,36.31,41.51868698186621,31.345785714285718,36.47519047619048,14.035079365079369,0.19047619047619047,0.12698412698412698,0.3968253968253968,0.06349206349206349,0.015873015873015872,0.6031746031746031,0.4603174603174603,3.125,0.0,0.015873015873015872,0.0,0.047619047619047616,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.07936507936507936,0.031746031746031744,0.09523809523809523,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.2,0.0,0.0,0.0,0.0,0.06349206349206349,0.2857142857142857,0.1746031746031746,0.14285714285714285,0.0,0.19047619047619047,0.25396825396825395,0.07936507936507936,0.015873015873015872,0.09523809523809523,0.047619047619047616,0.07936507936507936,0.0,0.3492063492063492,0.0,0.015873015873015872,0.031746031746031744,0.0,0.07936507936507936,0.047619047619047616,0.06349206349206349,0.0,0.0,0.015873015873015872,0.0,0.0,0.047619047619047616,0.015873015873015872,0.0,0.7619047619047619,0.15873015873015872,0.015873015873015872,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0,0
514,9029,4,1,2023-10-27 12:05:22,2023-10-27 12:07:32,выслуга_пенсия,2,0 days 00:02:10,пенсия_выслуга,"Что касается части первой статьи 18 Закона Российской Федерации от 12 февраля 1993 года N 4468-1, закрепляющей периоды службы (работы и иной деятельности), включаемые в выслугу лет для назначения пенсии, то она направлена на реализацию указанными в Законе категориями граждан права на пенсионное обеспечение и не может расцениваться как нарушающая права заявителя.",2,130.0,9029,60,54,60,52,364,7,293,13,135,1,16,0.26666666666666666,9,0.15,0.01,60.0,135.0,2.25,5.216666666666667,521.6666666666666,1.6666666666666667,0.9,0.8666666666666667,38.8888888888889,50.00000000000001,145.8,104.0,0.75,0.1,33.31,35.4146150834418,23.767333333333333,31.100000000000005,7.778333333333336,0.18333333333333332,0.13333333333333333,0.38333333333333336,0.06666666666666667,0.03333333333333333,0.6666666666666666,0.45,2.875,0.03333333333333333,0.03333333333333333,0.0,0.05,0.016666666666666666,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.1,0.0,0.016666666666666666,0.0,0.0,0.05,0.1,0.016666666666666666,0.1,0.0,0.0,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.18333333333333332,0.26666666666666666,0.15,0.0,0.1,0.3333333333333333,0.03333333333333333,0.0,0.1,0.016666666666666666,0.08333333333333333,0.0,0.3333333333333333,0.0,0.05,0.08333333333333333,0.0,0.016666666666666666,0.1,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.05,0.0,0.5666666666666667,0.08333333333333333,0.016666666666666666,0.0,0.016666666666666666,0.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,0,0
515,341,4,1,2023-10-27 14:29:40,2023-10-27 14:30:27,ответчик_возмещение,1,0 days 00:00:47,возмещение_ответчик,"В рамках дела о банкротстве № А67-4006/2017 хозяйственного общества (далее — должник) один из субсидиарных ответчиков (далее — ответчик), полностью погасив обязательства по возмещению ущерба в пользу конкурсный массы, обратился в суд с заявлением о замене на него взыскателя — должника в части взыскания со второго ответчика половины долга по требованию о возмещении убытков.",2,47.0,341,65,54,65,48,375,12,299,10,125,1,13,0.2,10,0.15384615384615385,0.006153846153846154,65.0,125.0,1.9230769230769231,4.953846153846154,495.3846153846154,1.5384615384615385,0.8307692307692308,0.7384615384615385,66.27218934911242,108.87573964497042,74.76923076923077,36.57142857142857,0.5538461538461539,0.12307692307692308,33.06384615384616,31.927233255099164,23.307884615384616,28.785000000000004,6.37769230769231,0.2,0.03076923076923077,0.4,0.06153846153846154,0.015384615384615385,0.5846153846153846,0.46153846153846156,13.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.046153846153846156,0.07692307692307693,0.015384615384615385,0.09230769230769231,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.03076923076923077,0.13846153846153847,0.27692307692307694,0.07692307692307693,0.16923076923076924,0.03076923076923077,0.13846153846153847,0.26153846153846155,0.015384615384615385,0.03076923076923077,0.07692307692307693,0.06153846153846154,0.07692307692307693,0.0,0.3076923076923077,0.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.03076923076923077,0.0,0.0,0.015384615384615385,0.0,0.0,0.07692307692307693,0.0,0.0,0.6615384615384615,0.12307692307692308,0.0,0.046153846153846156,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0,0
516,6828,4,1,2023-10-27 14:29:40,2023-10-27 14:31:23,перевозка_оформление,1,0 days 00:01:43,перевозка_оформление,"Ссылка заявителя на то, что до издания обжалуемого Временного порядка процедура оформления и перевозки товаров ничем не отличалась от процедуры оформления на остальной территории России, также не может служить основанием к удовлетворению жалобы, поскольку ранее действовавший порядок оформления и перевозки товаров из свободной экономической зоны противоречил требованиям Федерального закона ""Об Особой экономической зоне..."".",2,103.0,6828,62,48,62,45,426,9,365,0,162,1,21,0.3387096774193548,19,0.3064516129032258,0.00967741935483871,62.0,162.0,2.6129032258064515,6.032258064516129,603.2258064516129,1.6129032258064515,0.7741935483870968,0.7258064516129032,98.85535900104054,114.46409989594169,44.30769230769231,33.19672131147541,0.5161290322580645,0.16129032258064516,37.358387096774194,40.56525638571229,29.363258064516124,35.62277419354839,12.282903225806457,0.20967741935483872,0.0967741935483871,0.3709677419354839,0.11290322580645161,0.03225806451612903,0.6129032258064516,0.4838709677419355,3.8333333333333335,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,0.016129032258064516,0.0,0.0,0.016129032258064516,0.0,0.04838709677419355,0.0967741935483871,0.0,0.016129032258064516,0.016129032258064516,0.0,0.016129032258064516,0.12903225806451613,0.016129032258064516,0.12903225806451613,0.0,0.0,0.016129032258064516,0.016129032258064516,0.0,0.25,0.0,0.0,0.0,0.04838709677419355,0.04838709677419355,0.3064516129032258,0.25806451612903225,0.14516129032258066,0.04838709677419355,0.20967741935483872,0.3709677419354839,0.03225806451612903,0.03225806451612903,0.04838709677419355,0.03225806451612903,0.11290322580645161,0.0,0.3548387096774194,0.0,0.016129032258064516,0.03225806451612903,0.0,0.04838709677419355,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.08064516129032258,0.0,0.8064516129032258,0.11290322580645161,0.016129032258064516,0.0,0.016129032258064516,0.0,2.0,0.0,1.0,4.0,8.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
517,5812,4,1,2023-10-27 14:29:40,2023-10-27 14:31:59,возврат_автомашина,1,0 days 00:02:19,автомашина_возврат,"Из показаний свидетеля *. следует, что она просила М. организовать ей встречу с Х. по поводу возврата долга. М. выполнил ее просьбу, у станции метро ""*"", она видела в автомашине ""*"" г.р.з. *, М., Х. и троих ранее не знакомых мужчин. Х. был напуган, она ему предъявила требование о возврате долга и уехала. Впоследствии узнала, что в отношении Х.М. совершено разбойное нападение.",2,139.0,5812,80,51,80,48,375,19,286,0,123,4,12,0.15,7,0.0875,0.0175,20.0,30.75,1.5375,3.9625,396.25,5.0,0.6375,0.6,209.37499999999994,234.37499999999997,15.957055214723926,12.659340659340659,0.45,0.0625,7.324999999999999,15.363327528659473,3.9137500000000003,13.740000000000002,-0.286249999999999,0.1625,0.1375,0.3125,0.025,0.075,0.5,0.3375,2.272727272727273,0.025,0.025,0.0,0.0,0.025,0.075,0.0,0.0,0.0125,0.0125,0.0125,0.0875,0.0,0.0125,0.0,0.0125,0.025,0.05,0.0125,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.025,0.05,0.2375,0.0875,0.175,0.025,0.0875,0.1,0.0,0.05,0.0875,0.0375,0.025,0.0125,0.1875,0.0,0.0875,0.0125,0.0,0.1125,0.05,0.0875,0.0,0.0,0.0,0.0,0.0,0.0375,0.0125,0.0,0.4,0.05,0.0125,0.025,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.25,0.5,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.25,0,13
518,2640,2,1,2023-10-27 15:02:14,2023-10-27 15:03:18,сделка_момент,4,0 days 00:01:04,момент_сделка,"Для лиц, не являющихся сторонами сделки и не участвовавших в деле, считается, что подлежащие государственной регистрации права на имущество возникают, изменяются и прекращаются с момента внесения соответствующей записи в государственный реестр, а не в момент совершения или фактического исполнения сделки либо вступления в законную силу судебного решения, на основании которых возникают, изменяются или прекращаются такие права (пункт 2 статьи 8",2,64.0,2640,68,49,68,48,445,8,376,2,164,1,25,0.36764705882352944,16,0.23529411764705882,0.020588235294117647,68.0,164.0,2.411764705882353,5.676470588235294,567.6470588235294,1.4705882352941178,0.7205882352941176,0.7058823529411765,164.35986159169553,168.6851211072664,25.273684210526316,23.510204081632654,0.5294117647058824,0.1323529411764706,38.66882352941177,44.25576885430226,29.000176470588237,38.858117647058826,10.375882352941176,0.2647058823529412,0.1323529411764706,0.3382352941176471,0.08823529411764706,0.029411764705882353,0.5882352941176471,0.4264705882352941,2.5555555555555554,0.08823529411764706,0.014705882352941176,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.11764705882352941,0.0,0.0,0.014705882352941176,0.0,0.04411764705882353,0.07352941176470588,0.0,0.07352941176470588,0.0,0.0,0.029411764705882353,0.014705882352941176,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.04411764705882353,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.0,0.1323529411764706,0.3088235294117647,0.014705882352941176,0.0,0.07352941176470588,0.029411764705882353,0.10294117647058823,0.0,0.3235294117647059,0.0,0.10294117647058823,0.1323529411764706,0.0,0.014705882352941176,0.14705882352941177,0.0,0.0,0.0,0.07352941176470588,0.014705882352941176,0.0,0.029411764705882353,0.04411764705882353,0.0,0.8823529411764706,0.11764705882352941,0.014705882352941176,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0,0
519,10509,1,1,2023-10-27 15:01:53,2023-10-27 15:04:10,данные_гагарин,1,0 days 00:02:17,данные_гагарин,"Я, _, проживающий (-ая) по адресу_ паспорт серии _, номер _, выданный _ _"" _ "" _ _ года, в соответствии с Федеральным законом от 27.07.2006 № 152-ФЗ ""О персональных данных"" даю согласие ГБУЗ ""NNКОД"", расположенному по адресу: г. Nбург, пр. Гагарина, д.00, на обработку персональных данных моего/ей сына (дочери подопечного):",2,137.0,10509,72,46,72,45,323,30,222,13,88,2,10,0.1388888888888889,8,0.1111111111111111,0.025,36.0,44.0,1.2222222222222223,3.8055555555555554,380.55555555555554,2.7777777777777777,0.6388888888888888,0.625,327.9320987654321,331.7901234567901,10.795918367346939,10.175879396984925,0.4861111111111111,0.09722222222222222,12.676666666666666,19.819420831172575,7.141055555555553,17.494666666666667,-0.37166666666666615,0.09722222222222222,0.041666666666666664,0.2916666666666667,0.09722222222222222,0.027777777777777776,0.4444444444444444,0.3888888888888889,7.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.09722222222222222,0.0,0.013888888888888888,0.0,0.0,0.0,0.027777777777777776,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.19444444444444445,0.06944444444444445,0.1388888888888889,0.013888888888888888,0.05555555555555555,0.1388888888888889,0.027777777777777776,0.041666666666666664,0.1111111111111111,0.013888888888888888,0.05555555555555555,0.0,0.19444444444444445,0.013888888888888888,0.013888888888888888,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.013888888888888888,0.3888888888888889,0.0,0.0,0.027777777777777776,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1,1
520,6714,2,1,2023-10-27 15:02:04,2023-10-27 15:04:33,операция_положение,3,0 days 00:02:29,федерация_положение,"ФМС России в своих возражениях указала на то, что оспариваемое нормативное положение воспроизводит норму абзаца второго пункта 17 Положения о паспорте гражданина Российской Федерации, утвержденного постановлением Правительства Российской Федерации от 8 июля 1997 г. N 828, не противоречит Конституции Российской Федерации и иному федеральному законодательству, не нарушает каких-либо прав и законных интересов заявителей.",1,149.0,6714,59,49,59,49,420,6,352,10,154,2,22,0.3728813559322034,17,0.288135593220339,0.013559322033898305,29.5,77.0,2.610169491525424,6.254237288135593,625.4237288135594,3.389830508474576,0.8305084745762712,0.8305084745762712,86.18213157138756,86.18213157138756,60.025,60.025,0.7288135593220338,0.05084745762711865,21.085423728813563,29.372789771779903,21.797461864406777,28.636550847457627,12.881864406779663,0.15254237288135594,0.1016949152542373,0.3898305084745763,0.13559322033898305,0.05084745762711865,0.6949152542372882,0.5254237288135594,3.8333333333333335,0.03389830508474576,0.01694915254237288,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.06779661016949153,0.0,0.03389830508474576,0.03389830508474576,0.0,0.06779661016949153,0.0847457627118644,0.0,0.0847457627118644,0.0,0.0,0.01694915254237288,0.01694915254237288,0.0,0.8,0.0,0.01694915254237288,0.0,0.0,0.0847457627118644,0.2033898305084746,0.2033898305084746,0.13559322033898305,0.0,0.2033898305084746,0.4067796610169492,0.01694915254237288,0.05084745762711865,0.05084745762711865,0.03389830508474576,0.1694915254237288,0.0,0.3389830508474576,0.0,0.05084745762711865,0.06779661016949153,0.0,0.03389830508474576,0.06779661016949153,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0847457627118644,0.0,1.0169491525423728,0.15254237288135594,0.01694915254237288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.5,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,2.0,0.0,0.0,0.0,0,4
521,6192,2,1,2023-10-27 15:02:14,2023-10-27 15:04:40,реквизит_расчет,8,0 days 00:02:26,расчет_политика,"Указанная сумма НДС рассчитана Обществом учитывая правила учетной политики, утвержденной приказом N 57/1 от 30.12.2005 г. на 2006 год (т. 3 л.д. 34 - 67, 68 - 99), в материалах дела имеется расчет суммы НДС по косвенным расходам 114 488.80 руб. (т. 2 л.д. 96 - 97), а также подтверждающие правомерность применения вычетов документы (т. 3 л.д. 1 - 12), которые налоговым органом не оспорены.",1,146.0,6192,86,63,86,62,390,21,254,41,101,1,14,0.16279069767441862,6,0.06976744186046512,0.011627906976744186,86.0,101.0,1.1744186046511629,3.7906976744186047,379.06976744186045,1.1627906976744187,0.7325581395348837,0.7209302325581395,124.39156300703084,124.39156300703084,34.51304347826087,33.13793103448276,0.5813953488372093,0.06976744186046512,37.27511627906976,33.130568314344295,21.471372093023255,32.46404651162791,0.11186046511627978,0.08139534883720931,0.06976744186046512,0.29069767441860467,0.08139534883720931,0.023255813953488372,0.6511627906976745,0.37209302325581395,4.166666666666667,0.011627906976744186,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.011627906976744186,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.011627906976744186,0.011627906976744186,0.0,0.023255813953488372,0.05813953488372093,0.023255813953488372,0.06976744186046512,0.011627906976744186,0.0,0.023255813953488372,0.011627906976744186,0.0,0.6,0.0,0.0,0.023255813953488372,0.023255813953488372,0.03488372093023256,0.19767441860465115,0.1511627906976744,0.08139534883720931,0.023255813953488372,0.03488372093023256,0.10465116279069768,0.05813953488372093,0.011627906976744186,0.05813953488372093,0.011627906976744186,0.05813953488372093,0.0,0.22093023255813954,0.0,0.011627906976744186,0.023255813953488372,0.0,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.0,0.0,0.011627906976744186,0.0,0.0,0.09302325581395349,0.046511627906976744,0.0,0.43023255813953487,0.03488372093023256,0.011627906976744186,0.0,0.011627906976744186,0.011627906976744186,1.0,1.0,1.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,2.0,0.0,0,0
522,2310,1,1,2023-10-27 15:01:53,2023-10-27 15:05:06,витрина_клиент,3,0 days 00:03:13,витрина_клиент,"Это один из важных пунктов, на которых мы остановимся подробно. Юридические услуги нематериальны, их нельзя выставить на витрину, примерить, потрогать или попробовать на вкус, например, как блюдо в ресторане. Соответственно, Вашему потенциальному клиенту сложно оценить качество Ваших услуг, не воспользовавшись ими. А это пугает и вызывает сомнения. И здесь важно помочь Вашему клиенту определиться. Этому будет способствовать качественная упаковка.",2,193.0,2310,73,57,73,50,445,14,378,0,153,6,14,0.1917808219178082,11,0.1506849315068493,0.021917808219178082,12.166666666666666,25.5,2.095890410958904,5.36986301369863,536.986301369863,8.219178082191782,0.7808219178082192,0.684931506849315,180.14636892475136,213.92381309814218,29.008928571428573,18.248175182481752,0.547945205479452,0.0684931506849315,8.098812785388127,13.555085461904095,10.533023972602741,13.907801369863014,6.327534246575343,0.1643835616438356,0.1917808219178082,0.1506849315068493,0.1095890410958904,0.1095890410958904,0.5342465753424658,0.2602739726027397,0.7857142857142857,0.0547945205479452,0.0136986301369863,0.0,0.0,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.1095890410958904,0.0,0.0410958904109589,0.0684931506849315,0.0,0.0136986301369863,0.0,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.3150684931506849,0.1917808219178082,0.2054794520547945,0.0,0.0958904109589041,0.0821917808219178,0.0136986301369863,0.0821917808219178,0.0821917808219178,0.0136986301369863,0.136986301369863,0.0,0.1643835616438356,0.0136986301369863,0.0684931506849315,0.0410958904109589,0.0273972602739726,0.0,0.0547945205479452,0.1232876712328767,0.0,0.0,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.5753424657534246,0.0273972602739726,0.0136986301369863,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.8333333333333334,0.0,0.0,0.6666666666666666,0.0,0.0,1.1666666666666667,0.0,0.5,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1,6
